Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,PSC,PSC.Fill,PSC.CO2,Carb.Pressure1,Fill.Pressure,Hyd.Pressure1,Hyd.Pressure4,Temperature,Usage.cont,Carb.Flow,MFR,Pressure.Vacuum,PH,Oxygen.Filler,Bowl.Setpoint,Air.Pressurer
5.533333333,23.88666667,0.23,68.4,0.08,0.14,0.06,125.8,45.6,0.2,86,65.4,22.98,3062,678.4,-5.8,8.72,0.0332,120,143.2
5.506666667,23.94666667,0.218666667,74.2,0.106,0.2,0.02,125.6,45.8,0.4,74,65.8,18.26,3096,731.2,-5.6,8.72,0.033,90,143.2
5.486666667,23.90666667,0.220666667,72.8,0.03,0.08,0.06,131,40,6,126,65.2,17.98,832,316.612,-5.6,8.7,0.031,90,142.8
5.453333333,23.86666667,0.242,71.6,0.058,0.14,0.02,125.6,46,15.4,78,65.4,17.24,3104,722.6,-5.4,8.76,0.0314,90,142.6
5.486666667,23.94,0.239333333,71.4,0.066,0.16,0.02,126,45.8,21.4,82,64.8,18.24,3112,717.2,-5.4,8.82,0.0322,90,142.8
5.526666667,23.9,0.251333333,66.8,0.112,0.08,0.04,125,46,23,78,64.8,21.8,3110,718.8,-5.4,8.82,0.0322,90,142.4
5.513333333,24,0.233333333,67.8,0.028,0.24,0.08,125,46,14.8,80,65,20.2,3098,718.6,-5.6,8.78,0.032,90,142.6
5.493333333,23.90666667,0.21,71.4,0.044,0.02,0.04,127.8,45.8,13.8,80,65.2,17.36,3148,692.8,-5.6,8.76,0.0326,90,143.2
5.493333333,23.94,0.256666667,70,0.01,0.32,0.04,124.4,46.6,12.8,76,65.8,19.44,3008,792.4,-5.6,8.8,0.037,120,142.2
5.486666667,23.94666667,0.228666667,68.6,0.074,0.26,0.08,127.2,46,13.2,80,65.8,21.4,3128,717.4,-5.6,8.8,0.037,90,142.6
5.48,23.84666667,0.276666667,70.2,0.094,0.02,0.06,125.8,46,12.8,86,65,20.68,3116,714.8,-5.6,8.78,0.0476,90,143
5.48,23.91333333,0.251333333,70.8,0.118,0.2,0.04,123.8,46,11.6,82,65,23.78,3080,721.4,-5.6,8.8,0.0458,90,142.2
5.54,23.89333333,0.251333333,65.2,0.07,0.3,0.06,125.4,48.8,12.6,78,65,16.5,3166,755,-5.6,8.78,0.0454,90,142.4
5.52,23.95333333,0.244,71.2,0.066,0.18,0.04,126.2,46.2,12.6,82,65,22.38,3080,726,-5.6,8.78,0.0384,90,143
5.466666667,23.91333333,0.312666667,73.8,0.146,0.3,0.08,126.2,46.6,11.8,78,64,18.34,2982,814.6,-5.6,8.56,0.05,120,142.4
5.493333333,24,0.272,72.2,0.14,0.4,0.1,121.4,53.4,4.4,132,64.2,18.98,3618,301.6,-5.8,8.5,0.0478,90,141.6
5.293333333,23.90666667,0.326,65.4,0.024,0.18,0.04,122,54.8,4.8,122,64.2,16.2,3560,512.6,-5.8,8.5,0.0492,90,142
5.28,23.91333333,0.259333333,69.2,0.048,0.2,0.1,123.8,46.2,9.4,100,66.8,20.78,2986,724,-5.8,8.32,0.0288,120,142
5.273333333,24.03333333,0.300666667,68.2,0.11,0.08,0.06,124,46.6,8.2,84,66.8,20,3094,813.4,-5.8,8.38,0.0298,120,141.2
5.293333333,23.82,0.279333333,65.2,0.11,0.26,0.06,122.4,50.8,7.6,92,67,23.14,3232,717.8,-5.6,8.4,0.0298,90,141.4
5.353333333,24.08,0.280666667,67.4,0.198,0.16,0.1,125.6,46.2,8,94,67.2,18.68,3128,724.6,-5.6,8.4,0.0278,90,141.6
5.326666667,23.96,0.285333333,71.6,0.044,0.14,0.02,126.4,39.4,0,130,68,19.22,44,337.78,-5.6,8.36,0.032,90,142
5.366666667,24.02,0.277333333,61.2,0.072,0.18,0.02,125.6,46.2,9.4,96,66,17.88,3142,725,-5.4,8.32,0.0284,90,142.4
5.393333333,24.04666667,0.28,68,0.044,0.32,0.12,123.2,46,15.8,94,64.2,19.18,3142,712.8,-5.4,8.4,0.0324,90,141.6
5.32,23.73333333,0.147333333,67.6,0.06,0.54,0.12,123,50,17.6,100,64.8,20.54,3256,726.6,-5.4,8.4,0.0302,90,142
5.28,23.92,0.284666667,66.4,0.084,0.16,0.18,124.6,50.2,14.8,98,64.8,20.82,3226,724.8,-5.4,8.44,0.0302,90,142.8
5.353333333,23.92666667,0.336666667,69.2,0.114,0.2,0.06,131,45.6,0,132,65.6,16.26,44,359.888,-5.4,8.3,0.039,90,141.8
5.226666667,23.89333333,0.338666667,68,0.104,0.08,0.18,125,50,15.4,102,65.6,23.08,3252,724,-5.4,8.38,0.0392,90,142.4
5.353333333,23.88,0.296,61,0.13,0.44,0.06,123.6,49.8,14.6,100,65.8,17.24,3240,727,-5.4,8.4,0.0396,90,142.4
5.34,23.89333333,0.314,71.8,0.036,0.24,0.08,125.4,49.8,14.4,100,65.2,21.76,3256,730.2,-5.4,8.42,0.0382,70,142.2
5.353333333,23.84,0.319333333,66.8,0.112,0.08,0.08,124.6,50,10,98,65.4,19.42,3284,721.8,-5.4,8.42,0.039,70,142.4
5.32,23.91333333,0.247333333,68,0.102,0.18,0.06,126,50.2,7,100,65,20.6,3260,724.8,-5.4,8.42,0.034,80,141.6
5.3,23.84,0.319333333,70.2,0.086,0.08,0.06,123.8,50,6.8,96,65.2,17.68,3254,717.6,-5.4,8.44,0.0342,70,141.4
5.213333333,23.88666667,0.356,69.8,0.09,0.22,0.04,122.4,49.8,7.4,96,64.8,21.6,3106,745.8,-5.4,8.4,0.0462,120,141.4
5.313333333,24.04666667,0.285333333,68.8,0.08,0.18,0.04,125.8,50.4,8.2,94,64.8,21.34,3264,724.4,-5.4,8.4,0.0454,70,141.4
5.28,23.90666667,0.270666667,69.2,0.1,0.02,0,124.2,50.4,8.2,96,65,22.7,3262,733.8,-5.2,8.4,0.046,70,141.4
5.286666667,23.96666667,0.244666667,69.4,0.05,0.12,0.02,124,50,8.4,100,65.4,16.98,3260,727,-5.2,8.4,0.0368,70,141.4
5.306666667,23.87333333,0.236666667,64.8,0.044,0.28,0.02,123.8,49.8,9.2,100,65.2,19.16,3256,721.6,-5.2,8.38,0.0366,70,142.2
5.32,23.96,0.291333333,66.4,0.168,0.22,0.1,123.8,49.8,13,100,64.8,18.66,3234,726,-5.2,8.46,0.0334,70,142.4
5.293333333,23.92,0.329333333,65.4,0.108,0.04,0.04,124.8,50,12.2,100,65,23.08,3270,723.6,-5.2,8.46,0.033,70,142.4
5.38,23.9628,0.247473333,65.8,0.01,0.18,0.04,123.6,50,11.2,112,65.4,24,3260,724.2,-5.2,8.36,0.0296,70,142
5.473333333,23.93333333,0.221333333,70.2,0.122,0.2,0.04,124.2,53.2,12.8,114,65.2,23.26,3438,698,-5.2,8.38,0.0356,70,141.4
5.426666667,23.87333333,0.27,70.8,0.084,0.28,0.12,125.6,50.2,14,78,65,24.02,3332,725.6,-5,8.4,0.0312,70,141.8
5.446666667,23.99333333,0.222,71.2,0.09,0.16,0.08,124.4,50,14.6,110,65.2,23.56,3332,729.8,-5,8.3,0.0316,70,141.6
5.493333333,23.9,0.203333333,73.6,0.048,0.46,0.12,124.4,50.4,14,110,65,23.78,3326,729.2,-5,8.3,0.032,70,143
5.493333333,23.96,0.318,65.4,0.096,0.32,0.12,124.8,56.6,14.6,82,66.4,24.04,3590,700.4,-5,8.3,0.061,70,142
5.493333333,23.96666667,0.273333333,69.8,0.16,0.3,0.08,124.6,51.8,16.2,108,65.4,23.92,3368,730.4,-5,8.26,0.0458,70,141.4
5.513333333,23.98,0.286,72.2,0.038,0,0.06,125.2,50.2,18.4,110,65,23.52,3336,724.2,-5,8.34,0.0446,70,142.2
5.486666667,23.96666667,0.242666667,69.2,0.126,0.08,0.06,124.6,56,17.8,118,66,24.32,3492,731.6,-5,8.3,0.045,70,141.8
5.466666667,23.98666667,0.266666667,67.6,0.1,0.26,0.14,117.6,56,15.8,108,66,24.32,3556,752.6,-5,8.28,0.0446,70,141.8
5.326666667,23.93333333,0.312666667,67.4,0.052,0.02,0.02,126.4,49.8,20.4,106,66.2,24.32,3402,681.8,-5,8.36,0.0334,70,141.4
5.313333333,23.95366667,0.170666667,70.2,0.096,0.16,0.06,123.2,55.6,20.6,96,66.6,23.6,3510,728,-5,8.36,0.034,70,141.4
5.36,23.95333333,0.293333333,65.4,0.088,0.08,0.04,123.4,54.8,21,96,66.2,23.6,3456,730.8,-5,8.36,0.0336,70,141.8
5.3,23.91333333,0.282666667,65.2,0.164,0.24,0.04,123.4,49.8,29.4,102,65.4,24.1,3346,737.2,-5,8.44,0.0318,70,141.2
5.3,23.91333333,0.298666667,62.4,0.142,0.18,0,125.4,49.8,31.6,96,65.4,24.38,3348,729.6,-5,8.46,0.0308,70,141.4
5.306666667,23.94,0.268,65,0.146,0.22,0.08,126.4,50.6,32.6,104,65.8,23.6,3378,708.6,-5,8.48,0.0314,70,140.8
5.32,23.99333333,0.229333333,63.8,0.026,0.18,0,126.6,49.6,30.2,98,65.8,23.74,3354,704,-4.8,8.52,0.0326,70,141.4
5.306666667,23.95333333,0.25,67.2,0.004,0.12,0.04,126.4,50.2,34.2,94,65.8,23.96,3396,705.2,-4.8,8.46,0.0334,70,141.6
5.36,23.89333333,0.25,69.4,0.08,0.42,0.06,127,51,32.6,100,66.6,23.74,3398,709.6,-4.8,8.46,0.0304,70,141.4
5.34,23.91333333,0.318666667,65.8,0.098,0.2,0.04,125.6,49.8,34,100,66.8,23.92,3380,711.6,-4.8,8.38,0.0302,70,141.8
5.413333333,23.96666667,0.331333333,65.6,0.198,0.24,0.04,121.8,49.8,19.2,100,66.8,23.64,3374,705.4,-4.8,8.36,0.0302,70,141.8
5.28,23.85333333,0.164666667,67.6,0.072,0.02,0.04,121.8,54.4,26.6,110,66.4,23.76,3612,574.8,-5,8.4,0.0426,70,141.6
5.313333333,23.89333333,0.241333333,66.4,0.104,0.34,0.04,125.2,50,15.6,100,65.4,23.86,3388,716.2,-5,8.46,0.034,70,142.2
5.366666667,24.02666667,0.264,66,0.044,0.18,0.06,122.6,55.2,13.8,106,65.4,23.52,3706,613.8,-5,8.48,0.0322,70,142.4
5.32,23.91333333,0.335333333,64.4,0.08,0.18,0.04,124.2,49.8,14.2,98,65.4,23.42,3386,707.8,-5,8.46,0.0328,70,142.2
5.326666667,23.88,0.268666667,68.2,0.1,0.22,0.14,122.8,50.4,13,102,65.8,23.68,3396,712,-5,8.46,0.0364,70,142.6
5.286666667,23.96,0.348,70.8,0.02,0.18,0.16,128.2,50.2,12.4,96,65.8,23.66,3382,722,-5,8.48,0.0366,70,142.2
5.306666667,23.98666667,0.276,66.6,0.07,0.22,0.06,125.4,54,11.6,98,66,23.66,3786,551.2,-5,8.48,0.036,70,143
5.34,23.86,0.25,64,0.11,0.12,0,121.8,49.4,12.6,102,65.6,24.3,3304,728.6,-5,8.5,0.0346,70,142.2
5.32,24,0.23,62.4,0.074,0.38,0.1,123.4,50.4,9.8,98,65.6,24,3350,728.8,-5,8.46,0.0346,70,142.8
5.246666667,23.86,0.286666667,69.4,0.1,0.18,0.1,123,56.8,9.6,92,65.6,23.78,3528,772.2,-5,8.54,0.0334,70,142.6
5.293333333,23.82,0.265333333,62.6,0.04,0.1,0.06,122.8,50,7.8,92,65.8,23.58,3340,728.8,-5,8.46,0.0436,70,142.4
5.286666667,23.88,0.222666667,64,0.074,0.18,0.06,122.2,49.8,8,102,65.4,23.48,3332,729.8,-5,8.44,0.0348,70,142.4
5.266666667,23.90666667,0.277333333,72.2,0.022,0.14,0.02,123.2,49.8,8,98,65.2,23.52,3336,735.8,-5,8.5,0.0328,70,142
5.26,23.85333333,0.217333333,65.2,0.114,0.1,0.1,123.6,50.2,6.2,94,65.4,23.8,3352,724.8,-5,8.48,0.0328,70,142
5.273333333,23.91333333,0.234666667,68.4,0.024,0.08,0.08,126,50,7.8,100,65.2,23.68,3330,728.4,-5,8.54,0.0438,70,143.2
5.273333333,23.96666667,0.221333333,65.8,0.024,0.18,0.06,124.4,52.8,7.2,80,69.6,23.58,3416,720.4,-5,8.46,0.029,70,142.6
5.406666667,23.85333333,0.218666667,79.4,0.054,0.14,0.02,124.8,51,4.6,82,65,23.86,3336,705.4,-5.2,8.5,0.0328,70,142.2
5.473333333,23.87333333,0.206,69,0.01,0.28,0.02,125.6,45.8,2.6,78,65.2,23.9,3186,706.4,-5.4,8.56,0.0338,70,142.6
5.486666667,23.80666667,0.24,71,0.088,0.12,0.02,125,46,2.6,86,64.4,24.02,3182,710,-5.4,8.54,0.0322,70,143
5.466666667,23.84,0.186,72.4,0.056,0.16,0.02,124.4,51.2,1.2,86,64.6,23.58,3432,645.8,-5.4,8.54,0.0326,70,142.6
5.513333333,23.93333333,0.156,70.8,0.118,0.2,0.06,124.4,45.8,0.8,78,64.4,23.44,3180,710.4,-5.4,8.6,0.0322,70,143.2
5.533333333,24,0.218666667,68.4,0.026,0.38,0.1,129,57.4,0.2,108,65.8,24.1,46,326.048,-5.4,8.4,0.0418,70,143.6
5.493333333,23.92,0.196,69.6,0.016,0.16,0.02,124,54.4,0.4,90,65.4,24.1,3658,509.8,-5.4,8.46,0.0416,70,143
5.466666667,23.87333333,0.224666667,70.8,0.07,0.06,0.02,140.2,47.8,0.2,114,65.8,23.66,48,373.498,-5.6,8.6,0.0352,70,143
5.533333333,23.84666667,0.218,69.8,0.056,0.04,0.02,125.2,46.2,0.2,84,65.6,23.66,3182,709.2,-5.6,8.5,0.0352,70,143
5.5,23.87333333,0.224,69.2,0.078,0.28,0.04,124,46.2,12.8,82,65.2,23.62,3166,708.2,-5.6,8.54,0.0402,70,142.8
5.5,23.94,0.216,66.2,0.092,0.12,0.1,126.6,46,13.4,78,65.2,24.04,3164,705.2,-5.8,8.56,0.0382,70,143.6
5.44,23.86666667,0.213333333,76,0.056,0.3,0.14,126,50,2.8,110,69.4,23.82,3846,295.2,-5.6,8.42,0.054,70,143.2
5.533333333,23.78,0.247333333,68.8,0.082,0.22,0.08,129.6,46,13.8,82,64.8,23.8,3160,703,-5.6,8.52,0.0302,70,143
5.42,23.87333333,0.251333333,67.8,0.144,0.3,0.07,128.8,46.2,14,78,64.8,23.8,3162,708.8,-5.6,8.46,0.0312,70,143.2
5.546666667,23.86,0.254666667,68.8,0.008,0.38,0.06,131.8,46,12.2,80,65,23.8,3174,695.4,-5.6,8.46,0.0306,70,143
5.533333333,23.92666667,0.205333333,67.8,0.044,0.08,0.02,126.6,46.2,17.2,84,64.6,23.7,3156,709.2,-5.6,8.52,0.0342,70,143.4
5.6,23.97333333,0.226,64.6,0.054,0.12,0.06,127.2,46.2,18,82,64.6,23.72,3156,710.6,-5.6,8.54,0.0354,70,143.4
5.333333333,24.08666667,0.278666667,70.2,0.09906,0.42,0.16,127,46.4,16.6,88,67,23.6,3168,719.8,-5.6,8.36,0.0306,70,143.2
5.446666667,23.98666667,0.251333333,69.6,0.118,0.12,0.02,130.8,46.2,17.6,84,66.2,23.98,3172,708.4,-5.6,8.34,0.029,70,143.4
5.433333333,23.90666667,0.228,70.8,0.036,0.08,0.04,129.6,46,19.4,82,66,24.04,3170,704,-5.6,8.4,0.03,70,143.4
5.18,23.9336,0.242666667,65.6,0.196,0.2,0.04,129.8,46,18,106,65.4,23.46,3194,710,-5.6,8.44,0.03,70,143.2
5.24,23.96666667,0.264,66.8,0.122,0.2,0,139.4,40.4,0.2,132,72.6,23.58,66,331.992,-5.6,8.4,0.0482,70,143.2
5.24,23.88,0.268666667,65.8,0.066,0.22,0.04,128.8,45.8,12,102,65.2,23.58,3214,705.4,-5.4,8.22,0.031,70,143.6
5.26,23.95333333,0.229333333,73.8,0.078,0.26,0.1,129,43.8,7.6,138,65.2,23.86,2986,381.8,-5.4,8.38,0.0308,70,143
5.353333333,23.89333333,0.253333333,65.2,0.09,0.12,0.02,130.4,40.6,0,132,68.8,23.86,60,313.998,-5.4,8.34,0.032,70,142.8
5.29,23.95333333,0.284,66.4,0.066,0.04,0.02,124.8,46,18.8,96,65.6,24.1,3218,712,-5.2,8.46,0.0312,70,142.4
5.233333333,23.96666667,0.259333333,67.2,0.144,0.24,0.14,134.2,46,15.6,102,65.6,24.2,3236,705.4,-5.2,8.42,0.0352,70,142.4
5.213333333,23.76666667,0.264,64.6,0.108,0.2,0.06,129.2,45.8,15.6,98,65.8,23.68,3210,707.4,-5.2,8.52,0.035,70,142.4
5.293333333,23.93333333,0.243333333,67,0.106,0.04,0.06,130,46.2,16.8,106,64.6,24.26,3230,699.6,-5.2,8.5,0.0312,70,142.6
5.273333333,23.95333333,0.256666667,62.6,0.05,0.16,0.06,122,45.8,15.6,104,65,23.44,3192,708.8,-5.4,8.5,0.0312,70,143.2
5.226666667,23.98666667,0.246666667,64.6,0.102,0.08,0.06,125.2,54.2,13.4,114,66.4,23.48,3618,545.6,-5.4,8.48,0.0316,70,142.6
5.246666667,23.97333333,0.294,69.2,0.112,0.1,0.1,128,46.2,13.8,98,65.6,23.98,3196,711.6,-5.4,8.5,0.0298,70,142.8
5.266666667,23.92,0.285333333,65.4,0.124,0.2,0.02,127.8,46.2,13.2,96,65.8,23.5,3180,709.8,-5.4,8.5,0.031,70,143
5.36,23.96,0.259333333,63.2,0.188,0.24,0.1,127.8,46.2,12.6,102,65,24.12,3170,698.8,-5.4,8.56,0.0322,70,143
5.26,23.89333333,0.276666667,64,0.056,0.2,0.04,127.4,46,11.8,100,65,23.86,3194,702.6,-5.4,8.5,0.0332,70,143.2
5.273333333,23.97333333,0.264,69.6,0.064,0.1,0.04,123,51,10.8,98,65.2,23.94,3316,704.2,-5.4,8.5,0.0312,70,143.2
5.286666667,23.88,0.238666667,69.4,0.07,0.04,0.04,125.6,45.8,12.4,94,65,23.78,3172,710,-5.4,8.54,0.0302,70,143.6
5.333333333,23.9352,0.254,68.2,0.066,0.16,0.04,129.2,46,13,106,65.2,24.1,3166,708,-5.4,8.54,0.0308,70,143
5.326666667,23.83333333,0.346666667,65.6,0.184,0.18,0.06,125,46,12.4,104,65.2,23.82,3170,703.6,-5.2,8.54,0.031,70,143
5.3,23.97333333,0.277333333,66.8,0.106,0.14,0,123,46.2,13.2,94,65.2,23.56,3188,704.4,-5.2,8.52,0.029,70,143.2
5.24,23.98666667,0.324,71.2,0.128,0.1,0.16,121.6,45.6,14.6,100,65.4,24.2,3166,704.8,-5.2,8.54,0.03,70,143
5.24,24.00666667,0.27,67.4,0.076,0.16,0.0628,125.4,45.8,16,96,65.6,24.34,3054,718.2,-5.2,8.52,0.0298,120,142.8
5.22,23.92,0.28,68,0.042,0.04,0.04,126.8,45.6,14.6,92,65.4,23.92,3162,710.8,-5.2,8.54,0.034,70,143.2
5.273333333,24.04666667,0.282,65.4,0.118,0.2,0.02,128,45.6,12.6,100,65.4,23.52,3176,707,-5.4,8.52,0.0306,70,143
5.213333333,23.88,0.264666667,62.2,0.05,0.28,0.02,125.4,46.2,10,102,65.6,23.92,3180,708.2,-5.4,8.5,0.0328,70,143.2
5.186666667,23.89333333,0.360666667,68,0.074,0.22,0.04,126.2,46,9.6,100,65.6,23.84,3184,700,-5.2,8.56,0.032,70,143.2
5.16,23.91333333,0.283333333,64.8,0.072,0.1,0.16,124,46.2,9.2,98,65.6,23.56,3188,716,-5.2,8.54,0.0306,70,143
5.246666667,23.99333333,0.27,73.4,0.1,0.08,0.16,125.6,46,9.8,100,65.2,23.68,3220,706.6,-5.2,8.52,0.029,70,143
5.293333333,23.88,0.303333333,66.2,0.032,0.16,0.04,128.4,46.2,10.4,98,65.4,24.2,3202,705.2,-5.2,8.54,0.0298,70,143.4
5.226666667,23.98,0.252,69.4,0.134,0.2,0.08,128,45.8,11,100,65.4,24.14,3190,709.2,-5.2,8.52,0.0388,70,142.8
5.26,23.96666667,0.238666667,66.8,0.052,0.26,0.12,130.6,50,13.8,104,66,23.74,3374,718.2,-5.2,8.52,0.0298,70,143
5.226666667,23.94666667,0.274,65.2,0.018,0.26,0.08,127.4,50.8,14.4,102,65.4,24.04,3362,706.2,-5.2,8.52,0.0308,70,142.6
5.246666667,23.9,0.19,69.2,0.266,0.06,0.02,128.2,50.2,15.6,100,65.4,23.98,3362,711.6,-5.2,8.52,0.0296,70,143
5.306666667,23.85333333,0.159333333,65.4,0.022,0.34,0.02,133.2,45.364,0,118.18,69.42,23.94,32,322.572,-4.8,8.4604,0.4,70,143.4
5.306666667,23.85333333,0.159333333,65.4,0.022,0.34,0.02,131.2,45.6,0.2,132,70.6,23.94,36,313.282,-4.8,8.26,0.0676,100,143.2
5.3,23.94666667,0.230666667,66,0.05,0.24,0.06,126.8,50,19,100,66.6,23.94,3264,714.8,-5.2,8.22,0.0304,100,142.8
5.293333333,23.98666667,0.261333333,65.6,0.142,0.38,0.16,120.4,53.4,7.6,98,67,24.02,3400,736,-5.4,8.28,0.0318,90,143.2
5.346666667,24.08666667,0.284,68.2,0.194,0.22,0.16,128,44.4,0,126,72.4,24.02,36,353.658,-5.4,8.24,0.045,90,142.6
5.313333333,24.02666667,0.278,66.4,0.062,0.38,0.1,124,49.8,9,98,67.4,24.02,3210,722.4,-5.6,8.24,0.0292,120,141.8
5.306666667,23.98,0.268,77.6,0.08,0.34,0.02,128.2,39.8,0,128,67.2,23.96,1734,357.554,-5.6,8.24,0.031,90,142.2
5.366666667,23.98,0.286,77.2,0.06,0.34,0.1,128.2,48.8,0,130,66.6,23.96,38,368.138,-5.6,8.3,0.033,90,142.4
5.3,23.85333333,0.248,65.4,0.086,0.04,0.04,127.8,44.6,8.2,109.1,66,23.96,1336,545.218,-5.6,8.28,0.0326,90,141.8
5.313333333,24.06666667,0.255333333,65,0.106,0.06,0.04,124.4,56.8,8.6,96,66.2,23.96,3622,735.4,-5.6,8.28,0.0334,90,142.2
5.3,23.86666667,0.282,63.6,0.07,0.5,0.04,122.4,56.6,10.4,104,67,24.34,3680,651.8,-5.6,8.26,0.031,90,141.8
5.286666667,23.86,0.228666667,64.6,0.054,0.2,0.02,119.2,54.2,7.2,102,66,24.34,3612,572.2,-5.6,8.28,0.0314,90,141.8
5.293333333,23.86666667,0.264666667,67.8,0.07,0.02,0.06,123.6,49.8,9.6,94,65.6,23.78,3292,715.2,-5.4,8.36,0.0292,90,141.6
5.266666667,24.04,0.288,66.4,0.052,0.04,0.06,127,43.8,0,130,70.8,23.78,36,342.672,-5.4,8.24,0.0336,90,142
5.286666667,23.93333333,0.276666667,66,0.106,0.24,0.04,120.8,55,8,102,67.8,23.78,3570,677.4,-5.4,8.38,0.0298,90,142.2
5.286666667,23.88,0.286666667,64.4,0.108,0.06,0.06,124.6,50,12.2,98,66.8,23.78,3296,705.4,-5.4,8.26,0.0306,90,142.2
5.34,24.10666667,0.216,62.2,0.014,0.3,0.04,122.2,49.8,14.8,110,67,23.98,3282,708,-5.4,8.24,0.029,90,142.2
5.3,23.92,0.318666667,66.4,0.25,0.18,0.06,130.4,43.6,0,122.54,70,23.98,38,352.97,-5.4,8.24,0.0296,90,142
5.313333333,23.98,0.246666667,64.8,0.136,0.3,0.04,123.4,50,15.6,104,66.8,23.98,3272,712,-5.4,8.26,0.0296,90,142.2
5.293333333,23.94,0.272666667,68.6,0.038,0.04,0.04,119.8,55.4,15.2,100,66,24.14,3528,714.8,-5.6,8.22,0.0534,90,142.6
5.253333333,23.85333333,0.309333333,67.2,0.098,0.08,0.06,123.2,50.2,16,104,65.8,23.74,3284,724.4,-5.6,8.26,0.0408,90,142
5.26,23.94666667,0.289333333,63.6,0.194,0.34,0.04,126,50.4,15.2,108,65.6,23.96,3286,712.2,-5.6,8.3,0.035,90,141.8
5.286666667,24.1,0.31,72.8,0.246,0.5,0.06,123.8,56.6,12.4,106,65.8,24.02,3670,700.8,-5.6,8.26,0.0432,90,142.8
5.273333333,23.94666667,0.280666667,70.8,0.078,0.16,0.02,125,50.4,11.8,100,65.6,24.08,3266,728,-5.6,8.3,0.0414,90,141.6
5.366666667,23.97333333,0.266,62.6,0.038,0.16,0.02,123.4,55.2,9,102,66,24.12,3552,671.8,-5.8,8.24,0.0408,90,142
5.333333333,23.92,0.258,65.6,0.192,0.44,0.08,125.2,50.4,13.4,114,65.8,23.46,3256,711.6,-5.6,8.3,0.033,90,142
5.346666667,24.02666667,0.219333333,65.2,0.06,0.26,0.06,123.4,50.2,15,114,65.8,24.06,3246,702.8,-5.6,8.34,0.0388,80,142.4
5.306666667,23.97333333,0.237333333,67.2,0.148,0.32,0.04,124.8,50,13.6,104,65.4,23.94,3236,704.4,-5.6,8.32,0.0322,90,142.2
5.266666667,23.91333333,0.24,69.2,0.068,0.34,0.04,124.2,49.8,13.2,100,65.4,23.76,3226,712.4,-5.6,8.26,0.031,100,142.2
5.333333333,24.01333333,0.263333333,63,0.094,0.36,0.02,128.2,43,0.2,118,67.6,23.9,38,377.024,-5.6,8.38,0.0308,100,142.4
5.293333333,23.86,0.26,68.2,0.098,0.32,0.06,126,52.8,10.4,100,66.2,23.8,3354,710.8,-5.4,8.36,0.0306,110,142.2
5.326666667,23.94,0.266666667,65,0.136,0.16,0.08,121.2,49.8,10.6,118,65.6,23.88,3314,703.2,-5.4,8.3,0.034,110,142
5.36,23.9,0.258666667,62,0.076,0.42,0.04,127,50,11.8,114,66,24.26,3340,714.2,-5.2,8.32,0.033,110,141.6
5.353333333,24.16,0.233333333,67.2,0.1,0.56,0.04,124,50.4,12.6,118,65.8,24.26,3328,709,-5.2,8.4,0.035,90,141.8
5.3,24.05333333,0.234666667,62.6,0.15,0.2,0.04,123.2,54.4,15.4,106,66,24,3488,720.8,-5.2,8.3,0.0338,120,142
5.5,23.81333333,0.243333333,68.8,0.09,0.42,0.1,126,50.2,19.8,78,65.8,24.1,3278,709.4,-5.2,8.32,0.0368,120,142.2
5.573333333,23.80666667,0.239333333,73.6,0.066,0.1,0.06,124.8,56,17.6,90,66,24.16,3668,665.8,-5.4,8.24,0.0408,120,142.6
5.553333333,24.06666667,0.254666667,69.8,0.112,0.1,0.04,127.6,44.2,15.4,84,65.4,24.18,3058,706.6,-5.4,8.36,0.0346,120,142.6
5.546666667,23.92666667,0.291333333,75.2,0.05,0.26,0.06,124.8,43.8,13,82,65.2,23.54,3058,707,-5.4,8.4,0.034,120,141.6
5.573333333,24.08666667,0.256,74.4,0.146,0.18,0.02,122,44.2,12,76,65.4,23.74,3060,709.8,-5.4,8.36,0.034,120,142.4
5.46,23.86666667,0.248,72,0.1,0.1,0.06,124,46.4,11.2,82,64.8,23.8,3142,713.6,-5.4,8.36,0.0364,90,142.8
5.526666667,24.00666667,0.236666667,66.6,0.038,0.08,0.02,124,46.4,11.4,80,64.6,23.88,3144,713.2,-5.4,8.4,0.0344,110,142.8
5.446666667,23.88,0.246,62.6,0.098,0.14,0.04,123.6,45.6,13,78,64.8,23.82,3080,711,-5.4,8.4,0.0342,110,143
5.466666667,23.98,0.183333333,66,0.046,0.16,0.04,123,45.8,12.6,84,64.2,23.58,3102,715.8,-5.4,8.38,0.0356,110,142.4
5.493333333,24.09333333,0.208,69.8,0.098,0.2,0.12,124,46,11.4,80,64,24.22,3092,714,-5.6,8.44,0.0344,110,142.4
5.5,24.00666667,0.26,64.4,0.112,0.24,0,124,46.2,9.4,80,64.8,24.22,3118,708.4,-5.6,8.44,0.047,110,142.4
5.506666667,23.92,0.271333333,65,0.032,0.06,0.04,122.6,46.2,8.8,78,64.2,23.9,3126,714,-5.6,8.46,0.0366,120,142.2
5.486666667,23.94666667,0.245333333,68,0.078,0.28,0.04,126.4,39,0,112,65.2,24.12,38,353.976,-5.8,8.4,0.034,90,142.6
5.546666667,24.08666667,0.253333333,67,0.064,0.26,0.06,126,46.2,7,78,64.2,23.64,3156,710.4,-5.8,8.4,0.0344,90,141.8
